Order ID,Customer ID,SalesPerson,Order Date,Ship Date,Days to Ship,Order Priority,SKU,Order Quantity,Unit Sell Price,Discount,Sales Amount,Shipping Amount,Ship Mode,Product Container
11239,C361,Richard,2/8/2020,2/10/2020,2,Critical,SKU227,33,179.29,0.03,5739.07,29.21,Delivery Truck,Jumbo Box
29507,C667,Richard,2/8/2020,2/10/2020,2,Low,SKU242,14,280.98,0.04,3776.37,35.67,Delivery Truck,Jumbo Box
29507,C667,Richard,2/8/2020,2/13/2020,5,Low,SKU1194,41,35.99,0.05,1401.81,1.1,Regular Air,Small Box
50784,C164,Richard,2/9/2020,2/10/2020,1,High,SKU1051,20,32.98,0.04,633.22,5.5,Regular Air,Small Box
35492,C353,Bob,2/9/2020,2/11/2020,2,Medium,SKU190,36,12.64,0.02,445.94,4.98,Express Air,Small Pack
30599,C529,Richard,2/9/2020,2/11/2020,2,Not Specified,SKU611,23,4.76,0.05,104.01,0.88,Regular Air,Wrap Bag
33414,C615,John,2/9/2020,2/9/2020,0,Not Specified,SKU780,9,4.13,0.03,36.05,1.17,Regular Air,Wrap Bag
10917,C024,John,2/9/2020,2/11/2020,2,Critical,SKU1139,14,115.99,0.09,1477.71,5.99,Express Air,Small Box
8007,C521,Bob,2/10/2020,2/10/2020,0,Low,SKU1239,5,205.99,0.09,937.25,8.99,Regular Air,Small Box
54981,C074,Richard,2/10/2020,2/11/2020,1,High,SKU414,31,31.74,0.03,954.42,12.62,Regular Air,Small Box
56514,C701,Richard,2/10/2020,2/17/2020,7,Low,SKU396,3,30.98,0.02,91.08,11.63,Regular Air,Small Box
56514,C701,Bob,2/10/2020,2/17/2020,7,Low,SKU674,35,4.98,0.02,170.81,7.54,Regular Air,Small Box
8007,C521,Richard,2/10/2020,2/10/2020,0,Low,SKU1084,35,99.99,0.09,3184.68,19.99,Regular Air,Small Box
18500,C758,John,2/10/2020,2/11/2020,1,Medium,SKU014,44,58.14,0.08,2353.51,36.61,Delivery Truck,Jumbo Box
18500,C758,John,2/10/2020,2/11/2020,1,Medium,SKU1051,30,32.98,0.02,969.61,5.5,Regular Air,Small Box
18500,C758,John,2/10/2020,2/12/2020,2,Medium,SKU894,30,80.98,0.01,2405.11,35,Regular Air,Large Box
13157,C218,John,2/10/2020,2/11/2020,1,Medium,SKU1138,2,20.99,0.07,39.04,4.81,Regular Air,Medium Box
17093,C353,Bob,2/10/2020,2/12/2020,2,Not Specified,SKU037,50,95.98,0.1,4319.1,58.2,Delivery Truck,Jumbo Drum
10593,C669,Richard,2/11/2020,2/12/2020,1,High,SKU1006,27,15.98,0.05,409.89,8.99,Regular Air,Small Pack
10593,C669,Bob,2/11/2020,2/13/2020,2,High,SKU178,26,27.42,0.05,677.27,19.46,Regular Air,Small Box
14272,C791,Bob,2/11/2020,2/13/2020,2,Medium,SKU274,32,80.98,0.07,2409.96,4.5,Regular Air,Small Box
38661,C247,John,2/11/2020,2/12/2020,1,High,SKU714,48,6.48,0.04,298.6,6.6,Regular Air,Small Box
38661,C247,John,2/11/2020,2/14/2020,3,High,SKU1191,6,35.99,0.09,196.51,0.99,Regular Air,Small Pack
4199,C117,Richard,2/11/2020,2/12/2020,1,Critical,SKU096,43,14.2,0.01,604.49,5.3,Express Air,Wrap Bag
34211,C014,John,2/12/2020,2/15/2020,3,Not Specified,SKU809,15,9.93,0.1,134.06,1.09,Regular Air,Wrap Bag
40772,C604,John,2/12/2020,2/13/2020,1,Critical,SKU860,15,7.89,0,118.35,2.82,Regular Air,Wrap Bag
33184,C227,Richard,2/12/2020,2/14/2020,2,Not Specified,SKU378,32,11.7,0,374.4,5.63,Regular Air,Small Box
33184,C227,Bob,2/12/2020,2/14/2020,2,Not Specified,SKU418,1,1889.99,0.09,1719.89,19.99,Regular Air,Small Box
1154,C733,Bob,2/13/2020,2/15/2020,2,Critical,SKU010,44,100.98,0.04,4265.4,26.22,Delivery Truck,Jumbo Box
1154,C733,John,2/13/2020,2/15/2020,2,Critical,SKU255,11,71.37,0.25,588.8,69,Regular Air,Large Box
43203,C731,John,2/13/2020,2/15/2020,2,Not Specified,SKU686,32,6.68,0.02,209.48,5.2,Regular Air,Small Box
1156,C742,Bob,2/13/2020,2/14/2020,1,Critical,SKU329,7,70.97,0.01,491.82,3.5,Express Air,Small Box
54053,C022,Bob,2/13/2020,2/14/2020,1,High,SKU1200,18,55.99,0.06,947.35,5,Express Air,Small Pack
1156,C742,Richard,2/13/2020,2/15/2020,2,Critical,SKU515,23,4.91,0.02,110.67,0.5,Regular Air,Small Box
1537,C312,John,2/13/2020,2/13/2020,0,Not Specified,SKU429,5,2.16,0.07,10.04,6.05,Regular Air,Small Box
54053,C022,Bob,2/13/2020,2/14/2020,1,High,SKU1151,34,200.99,0.03,6628.65,8.08,Regular Air,Small Box
38052,C270,Richard,2/14/2020,2/14/2020,0,Low,SKU1019,13,40.98,0.03,516.76,1.99,Regular Air,Small Pack
29473,C432,Richard,2/14/2020,2/16/2020,2,Medium,SKU1203,31,7.99,0.05,235.31,5.03,Regular Air,Medium Box
32292,C080,Richard,2/14/2020,2/21/2020,7,Low,SKU1139,49,115.99,0.04,5456.17,5.99,Regular Air,Small Box
29473,C432,John,2/14/2020,2/15/2020,1,Medium,SKU237,40,320.64,0,12825.6,29.2,Delivery Truck,Jumbo Box
32292,C080,Richard,2/14/2020,2/16/2020,2,Low,SKU779,1,11.55,0.07,10.74,2.36,Regular Air,Wrap Bag
54371,C757,John,2/14/2020,2/14/2020,0,Not Specified,SKU854,28,3.78,0,105.84,0.71,Regular Air,Wrap Bag
54371,C757,John,2/14/2020,2/16/2020,2,Not Specified,SKU398,7,16.74,0.05,111.32,5.08,Regular Air,Small Box
31106,C571,Richard,2/15/2020,2/15/2020,0,Low,SKU516,37,2.61,0,96.57,0.5,Regular Air,Small Box
31106,C571,Bob,2/15/2020,2/20/2020,5,Low,SKU148,7,25.13,0.03,170.63,9.87,Regular Air,Small Box
31106,C571,John,2/15/2020,2/17/2020,2,Low,SKU876,45,5.68,0.01,253.04,3.6,Regular Air,Small Pack
31106,C571,Bob,2/15/2020,2/22/2020,7,Low,SKU1173,43,125.99,0,5417.57,5.63,Regular Air,Small Box
14212,C185,Bob,2/15/2020,2/16/2020,1,Critical,SKU132,4,6.24,0,24.96,5.22,Regular Air,Small Box
14212,C185,John,2/15/2020,2/17/2020,2,Critical,SKU505,8,2.61,0.02,20.46,0.5,Regular Air,Small Box
40067,C011,Richard,2/16/2020,2/18/2020,2,Low,SKU1149,38,65.99,0,2507.62,5.31,Regular Air,Small Box
14240,C622,Bob,2/16/2020,2/17/2020,1,High,SKU340,24,2.78,0,66.72,1.49,Regular Air,Small Box
41830,C221,Bob,2/16/2020,2/23/2020,7,Low,SKU1092,42,120.97,0,5080.74,26.3,Delivery Truck,Jumbo Drum
801,C741,John,2/16/2020,2/19/2020,3,Critical,SKU817,20,2.74,0.03,53.16,3.5,Regular Air,Small Pack
24775,C770,Bob,2/16/2020,2/18/2020,2,Critical,SKU010,15,100.98,0,1514.7,56.22,Delivery Truck,Jumbo Box
24775,C770,Richard,2/16/2020,2/17/2020,1,Critical,SKU103,6,14.58,0.06,82.23,57.4,Regular Air,Small Box
4391,C277,John,2/16/2020,2/18/2020,2,High,SKU1247,20,155.99,0.06,2932.61,3.9,Regular Air,Small Box
40673,C059,Richard,2/16/2020,2/21/2020,5,Low,SKU499,14,10.94,0.02,150.1,1.39,Regular Air,Small Box
40065,C181,Richard,2/16/2020,2/17/2020,1,High,SKU1077,49,449.99,0.06,20726.54,24.49,Regular Air,Large Box
40065,C181,John,2/16/2020,2/17/2020,1,High,SKU1184,4,20.99,0.04,80.6,0.99,Express Air,Wrap Bag
37123,C463,John,2/17/2020,2/18/2020,1,High,SKU216,50,15.23,0.05,723.42,27.75,Delivery Truck,Jumbo Box
12418,C248,John,2/17/2020,2/19/2020,2,Not Specified,SKU931,38,7.98,0.09,275.95,6.5,Regular Air,Medium Box
42115,C248,Bob,2/17/2020,2/17/2020,0,Critical,SKU1035,21,31.78,0.01,660.71,1.99,Regular Air,Small Pack
42115,C248,Bob,2/17/2020,2/18/2020,1,Critical,SKU906,19,28.28,0.02,526.57,13.99,Regular Air,Medium Box
52003,C144,Bob,2/17/2020,2/24/2020,7,Low,SKU235,11,212.6,0.04,2245.06,110.2,Delivery Truck,Jumbo Box
52003,C144,John,2/17/2020,2/17/2020,0,Low,SKU1195,2,55.99,0.1,100.78,5,Regular Air,Small Pack
37445,C054,Bob,2/17/2020,2/18/2020,1,High,SKU293,37,60.22,0.05,2116.73,3.5,Regular Air,Small Box
32192,C114,Richard,2/17/2020,2/17/2020,0,Not Specified,SKU1249,4,45.99,0.03,178.44,2.5,Regular Air,Small Box
1057,C056,Richard,2/18/2020,2/20/2020,2,Critical,SKU1011,41,8.46,0.09,315.64,3.62,Regular Air,Small Pack
35905,C218,Richard,2/18/2020,2/23/2020,5,Low,SKU788,20,1.68,0.09,30.58,1.57,Express Air,Wrap Bag
12711,C727,Bob,2/18/2020,2/19/2020,1,Critical,SKU748,32,43.98,0,1407.36,8.99,Regular Air,Small Pack
12711,C727,John,2/18/2020,2/19/2020,1,Critical,SKU870,45,12.98,0.05,554.9,3.14,Regular Air,Small Pack
39075,C619,John,2/18/2020,2/19/2020,1,Not Specified,SKU521,50,10.35,0.01,512.32,0.99,Regular Air,Small Box
5860,C050,Bob,2/18/2020,2/20/2020,2,Not Specified,SKU733,12,4.84,0.09,52.85,0.71,Regular Air,Wrap Bag
26309,C012,Richard,2/18/2020,2/20/2020,2,Low,SKU507,42,3.08,0.09,117.72,0.99,Regular Air,Small Box
6,C662,John,2/19/2020,2/20/2020,1,Not Specified,SKU881,2,2.08,0.01,4.12,2.56,Regular Air,Small Pack
46466,C510,Richard,2/20/2020,2/21/2020,1,Medium,SKU129,7,37.93,0.05,252.23,13.99,Regular Air,Wrap Bag
40132,C338,John,2/22/2020,2/28/2020,6,Low,SKU038,26,50.98,0.04,1272.46,14.19,Delivery Truck,Jumbo Drum
40132,C338,John,2/22/2020,2/28/2020,6,Low,SKU221,36,124.49,0.04,4302.37,51.94,Delivery Truck,Jumbo Box
40132,C338,Richard,2/22/2020,3/2/2020,9,Low,SKU350,16,22.38,0.09,325.85,15.1,Regular Air,Small Box
9281,C014,Richard,2/22/2020,2/24/2020,2,Critical,SKU651,31,6.48,0.08,184.81,6.81,Express Air,Small Box
9281,C014,Bob,2/22/2020,2/24/2020,2,Critical,SKU799,24,2.78,0.02,65.39,0.97,Regular Air,Wrap Bag
8388,C584,Richard,2/22/2020,2/24/2020,2,Low,SKU189,39,7.59,0.07,275.29,4,Regular Air,Wrap Bag
8388,C584,Bob,2/22/2020,2/24/2020,2,Low,SKU378,37,11.7,0.02,424.24,5.63,Regular Air,Small Box
8388,C584,John,2/22/2020,2/24/2020,2,Low,SKU545,42,6.98,0.02,287.3,1.6,Regular Air,Wrap Bag
35392,C272,Richard,2/22/2020,2/22/2020,0,High,SKU702,9,6.48,0.01,57.74,9.68,Regular Air,Small Box
41921,C425,John,2/22/2020,2/25/2020,3,Medium,SKU050,32,500.98,0.04,15390.11,26,Delivery Truck,Jumbo Drum
41921,C425,Bob,2/22/2020,2/23/2020,1,Medium,SKU483,29,11.58,0.04,322.39,6.97,Express Air,Small Box
51239,C425,John,2/22/2020,2/24/2020,2,Low,SKU220,48,85.29,0.09,3725.47,60,Delivery Truck,Jumbo Drum
11776,C154,John,2/23/2020,2/23/2020,0,Low,SKU843,40,1.26,0.04,48.38,0.7,Express Air,Wrap Bag
25314,C571,John,2/23/2020,2/25/2020,2,High,SKU1228,43,205.99,0,8857.57,5,Regular Air,Small Box
13668,C374,Bob,2/23/2020,2/25/2020,2,Critical,SKU132,42,6.24,0.02,256.84,5.22,Regular Air,Small Box
25637,C272,Richard,2/24/2020,2/26/2020,2,Not Specified,SKU224,12,259.71,0.1,2804.87,66.67,Delivery Truck,Jumbo Box
53221,C058,Richard,2/25/2020,2/26/2020,1,Not Specified,SKU093,29,15.68,0.1,409.25,3.73,Regular Air,Small Pack
59075,C213,John,2/25/2020,2/28/2020,3,Low,SKU562,38,11.19,0.02,416.72,5.03,Regular Air,Small Box
59075,C213,John,2/25/2020,3/5/2020,9,Low,SKU1018,4,4.77,0.02,18.7,2.39,Regular Air,Small Pack
57157,C521,John,2/25/2020,2/28/2020,3,Critical,SKU327,18,10.98,0.01,195.66,3.99,Regular Air,Small Box
53026,C009,John,2/25/2020,3/3/2020,7,Low,SKU874,35,9.31,0.05,309.56,3.98,Regular Air,Small Pack
1282,C261,John,2/26/2020,2/28/2020,2,Not Specified,SKU1035,26,31.78,0,826.28,1.99,Regular Air,Small Pack
1282,C261,John,2/26/2020,2/28/2020,2,Not Specified,SKU811,10,2.78,0.01,27.52,1.34,Regular Air,Wrap Bag
50721,C365,Bob,2/26/2020,2/28/2020,2,High,SKU419,33,304.99,0.04,9662.08,19.99,Regular Air,Small Box
18950,C070,Richard,2/26/2020,3/4/2020,7,Low,SKU1113,33,90.97,0.05,2851.91,14,Delivery Truck,Jumbo Drum
19332,C070,John,2/26/2020,2/28/2020,2,High,SKU227,46,179.29,0.06,7752.5,29.21,Delivery Truck,Jumbo Box
7653,C376,Bob,2/26/2020,3/1/2020,4,Medium,SKU638,32,48.04,0.1,1383.55,5.09,Regular Air,Small Box
56261,C601,Bob,2/26/2020,2/28/2020,2,Critical,SKU233,43,376.13,0.02,15850.12,85.63,Delivery Truck,Jumbo Box
49954,C169,John,2/26/2020,2/28/2020,2,Critical,SKU1252,36,65.99,0.08,2185.59,8.99,Regular Air,Small Box
36257,C615,Bob,2/26/2020,2/28/2020,2,High,SKU999,43,20.89,0.08,826.41,1.99,Regular Air,Small Pack
59204,C175,John,2/28/2020,3/1/2020,2,Medium,SKU449,25,5.8,0.04,139.2,5.59,Regular Air,Small Box
59204,C175,Richard,2/28/2020,3/1/2020,2,Medium,SKU414,8,31.74,0.1,228.53,12.62,Regular Air,Small Box
59204,C175,Bob,2/28/2020,3/1/2020,2,Medium,SKU580,7,37.94,0.09,241.68,5.08,Regular Air,Wrap Bag
45317,C779,John,3/1/2020,3/8/2020,7,Low,SKU1063,36,39.24,0.05,1342.01,1.99,Regular Air,Small Pack
45317,C779,John,3/1/2020,3/8/2020,7,Low,SKU172,28,34.23,0.05,910.52,5.02,Regular Air,Small Box
33606,C746,Bob,3/1/2020,3/3/2020,2,High,SKU146,46,8.75,0.05,382.38,8.54,Regular Air,Small Pack
8035,C237,John,3/1/2020,3/3/2020,2,Medium,SKU300,7,14.42,0.07,93.87,6.75,Regular Air,Medium Box
56358,C047,Richard,3/1/2020,3/3/2020,2,Not Specified,SKU142,1,5.89,0,5.89,5.57,Regular Air,Small Box
27392,C289,John,3/2/2020,3/11/2020,9,Low,SKU1090,37,150.98,0,5586.26,13.99,Regular Air,Medium Box
47042,C489,Bob,3/2/2020,3/3/2020,1,Critical,SKU1202,45,35.99,0.03,1570.96,3.3,Regular Air,Small Pack
50564,C412,Bob,3/2/2020,3/4/2020,2,High,SKU380,30,387.99,0.07,10824.92,19.99,Regular Air,Small Box
58917,C395,Bob,3/2/2020,3/3/2020,1,High,SKU1081,27,499.99,0.01,13364.73,24.49,Regular Air,Large Box
58917,C395,Richard,3/2/2020,3/2/2020,0,High,SKU807,3,21.98,0.09,60.01,2.87,Regular Air,Small Pack
56967,C443,John,3/2/2020,3/9/2020,7,Low,SKU1043,17,83.1,0.05,1342.06,6.13,Express Air,Small Box
21478,C436,Bob,3/2/2020,3/4/2020,2,Low,SKU159,16,25.38,0.01,402.02,8.99,Regular Air,Small Pack
21478,C436,Bob,3/2/2020,3/6/2020,4,Low,SKU657,33,48.04,0.05,1506.05,5.79,Regular Air,Small Box
384,C707,Richard,3/2/2020,3/9/2020,7,Low,SKU229,50,146.05,0.02,7156.45,80.2,Delivery Truck,Jumbo Box
25767,C041,John,3/3/2020,3/3/2020,0,High,SKU974,7,39.48,0.08,254.25,1.99,Regular Air,Small Pack
25767,C041,Richard,3/3/2020,3/4/2020,1,High,SKU621,15,38.76,0.04,558.14,13.26,Regular Air,Small Box
41666,C177,Bob,3/3/2020,3/4/2020,1,Medium,SKU1234,26,28.99,0.1,678.37,8.59,Express Air,Medium Box
32902,C176,Richard,3/3/2020,3/4/2020,1,High,SKU766,34,4.26,0.03,140.49,1.2,Express Air,Wrap Bag
4230,C737,Bob,3/3/2020,3/4/2020,1,Critical,SKU165,18,22.72,0.05,388.51,8.99,Regular Air,Small Pack
4230,C737,Bob,3/3/2020,3/5/2020,2,Critical,SKU1155,46,65.99,0.07,2823.05,8.99,Express Air,Small Box
32902,C176,Bob,3/3/2020,3/5/2020,2,High,SKU303,23,68.81,0.05,1503.5,60,Delivery Truck,Jumbo Drum
32902,C176,Richard,3/3/2020,3/5/2020,2,High,SKU866,8,6.84,0.03,53.08,8.37,Regular Air,Small Pack
35968,C072,Richard,3/3/2020,3/5/2020,2,Not Specified,SKU353,21,6.23,0.05,124.29,6.97,Regular Air,Small Box
51489,C085,John,3/3/2020,3/5/2020,2,Critical,SKU194,42,110.98,0.04,4474.71,13.99,Regular Air,Medium Box
51489,C085,Bob,3/3/2020,3/5/2020,2,Critical,SKU674,5,4.98,0,24.9,7.54,Regular Air,Small Box
51489,C085,John,3/3/2020,3/3/2020,0,Critical,SKU846,22,1.81,0.09,36.24,1.56,Regular Air,Wrap Bag
43296,C453,Richard,3/3/2020,3/4/2020,1,Medium,SKU458,41,40.98,0.06,1579.37,7.47,Regular Air,Small Box
1925,C111,Richard,3/4/2020,3/5/2020,1,Critical,SKU077,7,276.2,0.08,1778.73,24.49,Regular Air,Large Box
44199,C693,John,3/4/2020,3/8/2020,4,Low,SKU836,12,3.95,0.04,45.5,2,Regular Air,Wrap Bag
51559,C212,Richard,3/4/2020,3/13/2020,9,Low,SKU753,34,25.98,0.09,803.82,4.08,Regular Air,Small Pack
37188,C134,John,3/4/2020,3/5/2020,1,Critical,SKU689,24,4.98,0.04,114.74,8.33,Express Air,Small Box
46404,C393,John,3/4/2020,3/5/2020,1,Critical,SKU1249,50,45.99,0.05,2184.52,2.5,Regular Air,Small Box
1925,C111,Richard,3/4/2020,3/6/2020,2,Critical,SKU1037,40,22.98,0.02,900.82,1.99,Regular Air,Small Pack
48322,C601,Bob,3/4/2020,3/5/2020,1,Medium,SKU798,14,2.94,0.05,39.1,0.7,Regular Air,Wrap Bag
42437,C229,Bob,3/5/2020,3/7/2020,2,Critical,SKU1077,43,449.99,0.06,18188.6,49,Delivery Truck,Jumbo Drum
42437,C229,Richard,3/5/2020,3/6/2020,1,Critical,SKU752,14,21.38,0.03,290.34,8.99,Regular Air,Small Pack
2240,C681,Richard,3/5/2020,3/6/2020,1,Not Specified,SKU134,17,10.64,0.01,179.07,5.16,Regular Air,Small Box
2240,C681,Bob,3/5/2020,3/6/2020,1,Not Specified,SKU757,5,28.15,0.06,132.3,6.17,Regular Air,Small Pack
24677,C400,John,3/5/2020,3/7/2020,2,Low,SKU997,44,8.5,0.05,355.3,1.99,Regular Air,Small Pack
15044,C266,Richard,3/6/2020,3/10/2020,4,Low,SKU1069,42,39.99,0.07,1562.01,10.25,Regular Air,Small Box
51876,C784,John,3/6/2020,3/7/2020,1,Critical,SKU1195,2,55.99,0.1,100.78,5,Regular Air,Small Pack
13991,C188,John,3/6/2020,3/8/2020,2,High,SKU1053,24,6.48,0,155.52,2.74,Regular Air,Small Pack
13991,C188,Bob,3/6/2020,3/7/2020,1,High,SKU244,21,111.96,0.07,2186.58,69,Regular Air,Large Box
52645,C014,Richard,3/7/2020,3/12/2020,5,Low,SKU764,11,5.85,0.09,58.56,2.27,Regular Air,Wrap Bag
52645,C014,Richard,3/7/2020,3/16/2020,9,Low,SKU329,10,70.97,0.07,660.02,3.5,Regular Air,Small Box
55651,C331,Bob,3/7/2020,3/10/2020,3,Medium,SKU108,41,20.24,0.01,821.54,8.99,Regular Air,Small Pack
55651,C331,Richard,3/7/2020,3/8/2020,1,Medium,SKU922,2,27.75,0,55.5,19.99,Regular Air,Small Box
55651,C331,Richard,3/7/2020,3/8/2020,1,Medium,SKU1244,11,110.99,0.05,1159.85,2.5,Regular Air,Small Box
59586,C362,Richard,3/7/2020,3/11/2020,4,Low,SKU666,25,6.68,0.05,158.65,5.41,Regular Air,Small Box
31523,C399,Richard,3/8/2020,3/10/2020,2,Low,SKU1053,17,6.48,0.1,99.14,2.74,Regular Air,Small Pack
31523,C399,Richard,3/8/2020,3/13/2020,5,Low,SKU464,19,8.74,0,166.06,8.29,Regular Air,Small Box
51620,C080,Bob,3/8/2020,3/9/2020,1,Medium,SKU961,12,13.48,0.03,156.91,4.51,Regular Air,Small Box
49602,C034,John,3/8/2020,3/9/2020,1,Not Specified,SKU006,31,150.98,0.03,4539.97,66.27,Delivery Truck,Jumbo Box
2848,C261,Bob,3/9/2020,3/11/2020,2,Critical,SKU123,35,43.31,0.06,1424.9,15.9,Express Air,Medium Box
2848,C261,John,3/9/2020,3/11/2020,2,Critical,SKU1233,8,125.99,0.04,967.6,8.99,Regular Air,Small Box
42471,C203,Bob,3/9/2020,3/11/2020,2,Low,SKU736,23,1.95,0.09,40.81,1.63,Regular Air,Wrap Bag
22085,C296,Bob,3/9/2020,3/11/2020,2,Low,SKU715,41,6.48,0.1,239.11,7.37,Regular Air,Small Box
22085,C296,Bob,3/9/2020,3/9/2020,0,Low,SKU940,27,17.7,0.07,444.45,9.47,Regular Air,Small Box
53156,C119,John,3/10/2020,3/11/2020,1,Not Specified,SKU513,47,4.13,0.07,180.52,0.99,Regular Air,Small Box
16804,C250,Richard,3/10/2020,3/12/2020,2,High,SKU615,46,55.98,0.08,2369.07,13.88,Regular Air,Small Box
16804,C250,Bob,3/10/2020,3/11/2020,1,High,SKU628,36,5.78,0.05,197.68,4.96,Express Air,Small Box
51237,C393,Richard,3/10/2020,3/12/2020,2,Medium,SKU1148,26,205.99,0.03,5195.07,5.99,Regular Air,Small Box
55779,C429,John,3/10/2020,3/11/2020,1,Critical,SKU072,26,160.98,0.08,3850.64,30,Delivery Truck,Jumbo Drum
24707,C237,Bob,3/10/2020,3/11/2020,1,Medium,SKU086,14,136.98,0,1917.72,24.49,Regular Air,Large Box
24707,C237,Richard,3/10/2020,3/12/2020,2,Medium,SKU844,3,1.48,0.1,4,0.7,Regular Air,Wrap Bag
7174,C750,Richard,3/10/2020,3/12/2020,2,Not Specified,SKU113,10,13.73,0.06,129.06,8.99,Regular Air,Small Pack
2912,C735,Richard,3/11/2020,3/13/2020,2,Low,SKU1096,7,2550.14,0.08,16422.9,29.7,Delivery Truck,Jumbo Drum
2912,C735,John,3/11/2020,3/18/2020,7,Low,SKU636,9,55.98,0.05,478.63,4.86,Express Air,Small Box
42243,C617,Bob,3/11/2020,3/13/2020,2,Medium,SKU439,42,43.41,0.02,1786.76,2.99,Regular Air,Small Box
42243,C617,John,3/11/2020,3/13/2020,2,Medium,SKU541,19,7.35,0.05,132.67,5.96,Regular Air,Small Box
46631,C322,Richard,3/11/2020,3/13/2020,2,Not Specified,SKU683,39,22.84,0.05,846.22,16.92,Regular Air,Small Box
23584,C011,Bob,3/12/2020,3/14/2020,2,Critical,SKU1109,14,200.97,0.06,2644.77,15.59,Delivery Truck,Jumbo Drum
32067,C154,Richard,3/12/2020,3/13/2020,1,High,SKU1253,27,125.99,0.06,3197.63,7.69,Regular Air,Small Box
17152,C206,Bob,3/12/2020,3/13/2020,1,High,SKU907,32,6.98,0.06,209.96,9.69,Regular Air,Small Box
44099,C015,Bob,3/12/2020,3/14/2020,2,Medium,SKU420,34,367.99,0.1,11260.49,19.99,Regular Air,Small Box
44099,C015,John,3/12/2020,3/14/2020,2,Medium,SKU443,19,4.24,0.1,72.5,5.41,Regular Air,Small Box
20194,C225,John,3/13/2020,3/15/2020,2,High,SKU104,10,20.24,0.1,182.16,6.67,Regular Air,Small Pack
29607,C443,John,3/13/2020,3/15/2020,2,Medium,SKU635,20,12.28,0.05,233.32,5.09,Regular Air,Small Box
35173,C547,Richard,3/13/2020,3/15/2020,2,Not Specified,SKU001,29,240.98,0.09,6359.46,60.2,Delivery Truck,Jumbo Box
35173,C547,Bob,3/13/2020,3/15/2020,2,Not Specified,SKU1242,13,125.99,0.02,1605.11,8.08,Regular Air,Small Box
27490,C197,Richard,3/14/2020,3/16/2020,2,Not Specified,SKU414,18,31.74,0.02,559.89,12.62,Regular Air,Small Box
2022,C014,John,3/14/2020,3/15/2020,1,Critical,SKU312,45,3.95,0,177.75,5.13,Regular Air,Small Box
14784,C104,John,3/14/2020,3/15/2020,1,Medium,SKU246,43,44.43,0.04,1834.07,46.59,Delivery Truck,Jumbo Box
43138,C508,John,3/14/2020,3/18/2020,4,Low,SKU444,43,30.56,0.06,1235.24,2.99,Regular Air,Small Box
43138,C508,John,3/14/2020,3/16/2020,2,Low,SKU017,50,137.48,0.07,6392.82,32.18,Delivery Truck,Jumbo Box
21607,C329,Richard,3/15/2020,3/17/2020,2,Not Specified,SKU768,17,36.55,0.09,565.43,13.89,Regular Air,Wrap Bag
21223,C323,Richard,3/15/2020,3/16/2020,1,Not Specified,SKU010,3,100.98,0.1,272.65,26.22,Delivery Truck,Jumbo Box
21223,C323,John,3/15/2020,3/16/2020,1,Not Specified,SKU116,8,51.65,0.03,400.8,18.45,Regular Air,Medium Box
52995,C559,John,3/15/2020,3/15/2020,0,Not Specified,SKU370,8,3.36,0.03,26.07,6.27,Regular Air,Small Box
19207,C166,John,3/15/2020,3/17/2020,2,Not Specified,SKU528,23,3.08,0.1,63.76,0.99,Regular Air,Small Box
19207,C166,John,3/15/2020,3/16/2020,1,Not Specified,SKU843,11,1.26,0,13.86,0.7,Regular Air,Wrap Bag
17571,C750,Bob,3/15/2020,3/16/2020,1,Not Specified,SKU855,32,2.98,0.01,94.41,1.58,Regular Air,Wrap Bag
17571,C750,John,3/15/2020,3/17/2020,2,Not Specified,SKU1051,50,32.98,0.02,1616.02,5.5,Express Air,Small Box
53571,C191,Bob,3/15/2020,3/17/2020,2,Not Specified,SKU415,21,10.91,0.05,217.65,2.99,Regular Air,Small Box
18112,C335,John,3/16/2020,3/17/2020,1,Not Specified,SKU604,13,6.45,0.06,78.82,1.34,Regular Air,Wrap Bag
55458,C694,Bob,3/16/2020,3/18/2020,2,High,SKU440,32,3.52,0.07,104.76,6.83,Regular Air,Small Box
55458,C694,Richard,3/16/2020,3/18/2020,2,High,SKU958,13,14.98,0,194.74,7.69,Regular Air,Small Box
4515,C791,Bob,3/16/2020,3/17/2020,1,Critical,SKU1086,7,120.97,0.02,829.85,7.11,Regular Air,Medium Box
11202,C072,Bob,3/17/2020,3/18/2020,1,Medium,SKU439,8,43.41,0.05,329.92,2.99,Regular Air,Small Box
55268,C592,Richard,3/17/2020,3/18/2020,1,High,SKU1029,11,4.89,0.08,49.49,4.93,Express Air,Small Pack
24672,C723,John,3/17/2020,3/20/2020,3,Medium,SKU189,5,7.59,0.02,37.19,4,Regular Air,Wrap Bag
24672,C723,John,3/17/2020,3/19/2020,2,Medium,SKU605,37,5.43,0.09,182.83,0.95,Regular Air,Wrap Bag
24672,C723,John,3/17/2020,3/19/2020,2,Medium,SKU969,37,279.48,0.06,9720.31,35,Regular Air,Large Box
49953,C755,Richard,3/17/2020,3/18/2020,1,Not Specified,SKU1023,18,15.98,0.1,258.88,6.5,Regular Air,Small Box
49953,C755,Bob,3/17/2020,3/17/2020,0,Not Specified,SKU714,36,6.48,0.09,212.28,6.6,Express Air,Small Box
322,C308,Bob,3/18/2020,3/20/2020,2,Critical,SKU1216,20,155.99,0.08,2870.22,8.08,Regular Air,Small Box
