Order ID,Customer ID,SalesPerson,Order Date,Ship Date,Order Priority,SKU,Order Quantity,Unit Sell Price,Discount,Shipping Amount,Ship Mode,Product Container
19555,C133,Bob,2/11/2018,2/18/2018,Low,SKU557,8,9.11,0,2.15,Regular Air,Wrap Bag
6850,C163,Richard,2/11/2018,2/11/2018,High,SKU1056,8,10.01,0.08,1.99,Regular Air,Small Pack
6850,C163,Bob,2/11/2018,2/12/2018,High,SKU1089,41,51.98,0.08,10.17,Regular Air,Medium Box
6850,C163,Bob,2/11/2018,2/13/2018,High,SKU910,34,64.98,0.05,6.88,Regular Air,Small Box
6850,C163,Bob,2/11/2018,2/12/2018,High,SKU218,26,138.75,0.05,52.42,Delivery Truck,Jumbo Box
57159,C337,Richard,2/12/2018,2/13/2018,Critical,SKU051,17,280.98,0.09,57,Delivery Truck,Jumbo Drum
57159,C337,John,2/12/2018,2/12/2018,Critical,SKU563,42,9.99,0.01,11.59,Regular Air,Small Box
58502,C323,Richard,2/12/2018,2/14/2018,Critical,SKU059,23,226.67,0.03,28.16,Delivery Truck,Jumbo Drum
10080,C312,Richard,2/12/2018,2/19/2018,Low,SKU985,20,30.73,0,4,Regular Air,Small Box
26054,C628,Bob,2/12/2018,2/14/2018,Critical,SKU214,47,8.37,0.09,10.16,Regular Air,Large Box
59619,C514,John,2/13/2018,2/15/2018,Not Specified,SKU599,12,5.98,0.04,7.15,Regular Air,Small Box
59619,C514,Bob,2/13/2018,2/15/2018,Not Specified,SKU716,35,6.48,0.08,8.4,Regular Air,Small Box
14791,C469,John,2/14/2018,2/15/2018,Medium,SKU1254,29,65.99,0.05,3.99,Regular Air,Small Box
12259,C555,Bob,2/14/2018,2/16/2018,High,SKU028,45,114.98,0.07,51.42,Delivery Truck,Jumbo Box
12259,C555,Richard,2/14/2018,2/15/2018,High,SKU911,45,31.98,0.1,6.72,Regular Air,Small Box
47778,C287,John,2/14/2018,2/16/2018,Critical,SKU114,12,13.73,0.06,6.85,Regular Air,Wrap Bag
37349,C093,Bob,2/15/2018,2/17/2018,Critical,SKU174,8,78.69,0.03,19.99,Express Air,Small Box
32931,C698,Bob,2/15/2018,2/22/2018,Low,SKU509,31,2.88,0.06,0.5,Regular Air,Small Box
32931,C698,Bob,2/15/2018,2/20/2018,Low,SKU908,25,12.44,0.08,6.27,Regular Air,Medium Box
57127,C623,Bob,2/16/2018,2/18/2018,Low,SKU660,13,55.48,0,14.3,Regular Air,Small Box
42820,C740,Bob,2/16/2018,2/23/2018,Low,SKU450,27,5.28,0.1,2.99,Regular Air,Small Box
54304,C415,John,2/17/2018,2/19/2018,High,SKU277,11,48.58,0.03,3.99,Regular Air,Small Box
39333,C536,John,2/17/2018,2/19/2018,Critical,SKU062,31,320.98,0.1,24.49,Regular Air,Large Box
39333,C536,Bob,2/17/2018,2/17/2018,Critical,SKU591,18,4.98,0.01,4.7,Regular Air,Small Box
36065,C234,Bob,2/17/2018,2/17/2018,High,SKU474,31,16.98,0.03,12.39,Regular Air,Small Box
6980,C623,Richard,2/18/2018,2/19/2018,Not Specified,SKU344,18,7.3,0.05,7.72,Regular Air,Small Box
22368,C683,Richard,2/19/2018,2/20/2018,Medium,SKU1063,5,39.24,0.04,1.99,Regular Air,Small Pack
22368,C683,Bob,2/19/2018,2/21/2018,Medium,SKU1103,33,119.99,0.08,56.14,Delivery Truck,Jumbo Box
22368,C683,Richard,2/19/2018,2/20/2018,Medium,SKU893,34,80.98,0.01,35,Regular Air,Large Box
25091,C461,Richard,2/19/2018,2/22/2018,Medium,SKU404,4,34.54,0.01,14.72,Regular Air,Small Box
33060,C436,John,2/19/2018,2/20/2018,High,SKU341,3,3.74,0.05,4.69,Regular Air,Small Box
57538,C154,John,2/20/2018,2/22/2018,Critical,SKU179,40,33.98,0.08,19.99,Regular Air,Small Box
38496,C602,John,2/20/2018,2/22/2018,Critical,SKU665,23,4.98,0.07,4.72,Regular Air,Small Box
14023,C251,Bob,2/20/2018,2/22/2018,Not Specified,SKU332,36,21.38,0.08,2.99,Regular Air,Small Box
14023,C251,Bob,2/20/2018,2/21/2018,Not Specified,SKU664,48,9.99,0.03,5.12,Regular Air,Small Box
37157,C565,John,2/20/2018,2/22/2018,High,SKU554,39,5.28,0.01,5.06,Regular Air,Small Box
56835,C653,Richard,2/20/2018,2/20/2018,Not Specified,SKU767,1,9.11,0.1,2.25,Regular Air,Wrap Bag
4739,C485,Richard,2/20/2018,2/24/2018,Low,SKU798,16,2.94,0.04,0.7,Regular Air,Wrap Bag
59780,C059,Bob,2/20/2018,2/20/2018,Critical,SKU1115,21,306.14,0,26.53,Delivery Truck,Jumbo Drum
1060,C322,Bob,2/20/2018,2/22/2018,Medium,SKU448,30,37.7,0,2.99,Regular Air,Small Box
26499,C733,Richard,2/21/2018,2/22/2018,Medium,SKU524,11,2.88,0.05,0.5,Regular Air,Small Box
17632,C476,John,2/21/2018,2/22/2018,Medium,SKU845,38,1.98,0.1,0.7,Regular Air,Wrap Bag
41122,C199,Richard,2/21/2018,2/23/2018,Not Specified,SKU141,29,1.74,0.06,4.08,Express Air,Small Pack
43940,C048,Bob,2/21/2018,2/22/2018,Critical,SKU1140,12,200.99,0.09,4.2,Regular Air,Small Box
43940,C048,Bob,2/21/2018,2/22/2018,Critical,SKU818,44,40.97,0.08,8.99,Regular Air,Small Pack
2279,C642,Richard,2/22/2018,2/23/2018,Medium,SKU074,49,90.98,0,30,Delivery Truck,Jumbo Drum
2279,C642,Bob,2/22/2018,2/24/2018,Medium,SKU889,39,20.98,0.04,5.42,Regular Air,Small Box
4487,C687,Richard,2/22/2018,2/23/2018,Medium,SKU462,50,6.54,0.05,5.27,Regular Air,Small Box
39872,C674,Richard,2/22/2018,2/23/2018,Critical,SKU529,5,2.88,0.01,0.99,Regular Air,Small Box
29475,C299,John,2/22/2018,2/24/2018,High,SKU213,49,4.91,0.09,3.05,Regular Air,Small Pack
29475,C299,Richard,2/22/2018,2/25/2018,High,SKU022,2,880.98,0,44.55,Delivery Truck,Jumbo Box
37606,C589,John,2/22/2018,2/23/2018,Critical,SKU630,1,4.98,0.05,4.86,Express Air,Small Box
37606,C589,Richard,2/22/2018,2/24/2018,Critical,SKU742,41,3.57,0.03,4.17,Regular Air,Small Pack
37606,C589,Bob,2/22/2018,2/24/2018,Critical,SKU801,21,3.28,0.06,3.97,Regular Air,Wrap Bag
51362,C753,Richard,2/22/2018,2/24/2018,Medium,SKU1045,47,30.97,0.02,4,Regular Air,Small Box
42528,C022,Bob,2/23/2018,2/25/2018,Medium,SKU847,46,3.49,0.01,0.76,Regular Air,Wrap Bag
42528,C022,John,2/23/2018,2/25/2018,Medium,SKU613,37,35.44,0.02,19.99,Regular Air,Small Box
42528,C022,John,2/23/2018,2/24/2018,Medium,SKU940,13,17.7,0.02,9.47,Regular Air,Small Box
42528,C022,Richard,2/23/2018,2/24/2018,Medium,SKU1039,31,9.78,0.02,1.99,Express Air,Small Pack
42528,C022,Bob,2/23/2018,2/24/2018,Medium,SKU705,29,6.48,0.02,9.17,Regular Air,Small Box
27426,C792,Bob,2/23/2018,2/25/2018,Low,SKU625,41,9.99,0.01,4.78,Regular Air,Small Box
27426,C792,Bob,2/23/2018,3/2/2018,Low,SKU884,32,12.88,0.02,4.59,Express Air,Wrap Bag
11878,C373,Bob,2/24/2018,2/25/2018,Not Specified,SKU506,18,6.3,0.1,0.5,Regular Air,Small Box
11878,C373,Bob,2/24/2018,2/25/2018,Not Specified,SKU718,15,6.48,0.08,7.03,Regular Air,Small Box
10627,C508,John,2/24/2018,3/1/2018,Low,SKU309,4,7.77,0.05,9.23,Regular Air,Small Box
29156,C224,John,2/24/2018,3/1/2018,Low,SKU1044,10,20.97,0.07,4,Regular Air,Small Box
48609,C603,John,2/24/2018,2/25/2018,High,SKU717,26,6.48,0,7.86,Regular Air,Small Box
48609,C603,Bob,2/24/2018,2/25/2018,High,SKU826,5,37.44,0.04,4.27,Express Air,Wrap Bag
53344,C580,Richard,2/24/2018,2/26/2018,High,SKU447,36,4.89,0.03,6.07,Regular Air,Small Box
8807,C562,Bob,2/25/2018,3/4/2018,Low,SKU1210,14,125.99,0.08,4.2,Regular Air,Small Box
11747,C214,Richard,2/25/2018,2/25/2018,Medium,SKU1084,3,99.99,0.08,19.99,Regular Air,Small Box
8807,C562,John,2/25/2018,2/27/2018,Low,SKU677,19,22.84,0.04,11.54,Regular Air,Small Box
12803,C591,Richard,2/25/2018,2/27/2018,Not Specified,SKU939,32,12.21,0.03,4.81,Regular Air,Small Box
678,C238,Bob,2/26/2018,2/26/2018,Low,SKU689,44,4.98,0.07,8.33,Regular Air,Small Box
37541,C170,John,2/26/2018,2/28/2018,Medium,SKU986,3,20.95,0.01,5.99,Regular Air,Small Box
37541,C170,Bob,2/26/2018,2/27/2018,Medium,SKU615,10,55.98,0.08,13.88,Express Air,Small Box
37541,C170,Bob,2/26/2018,2/28/2018,Medium,SKU894,18,80.98,0.1,35,Regular Air,Large Box
20038,C668,Bob,2/26/2018,2/28/2018,Low,SKU137,42,4.14,0.05,6.6,Regular Air,Small Box
55394,C083,Richard,2/26/2018,2/28/2018,Critical,SKU216,21,15.23,0.05,27.75,Delivery Truck,Jumbo Box
27461,C122,Bob,2/26/2018,2/26/2018,Critical,SKU524,40,2.88,0.09,0.5,Express Air,Small Box
27461,C122,Bob,2/26/2018,2/26/2018,Critical,SKU602,26,40.99,0.01,19.99,Regular Air,Small Box
38979,C715,John,2/26/2018,2/26/2018,Low,SKU081,48,70.98,0.07,59.81,Delivery Truck,Jumbo Drum
38979,C715,Richard,2/26/2018,3/3/2018,Low,SKU1043,34,82.99,0.06,5.5,Regular Air,Small Box
38979,C715,John,2/26/2018,3/3/2018,Low,SKU736,31,1.95,0.02,1.63,Regular Air,Wrap Bag
27879,C038,Bob,2/26/2018,2/27/2018,Medium,SKU468,44,15.74,0.08,1.39,Regular Air,Small Box
27879,C038,John,2/26/2018,2/28/2018,Medium,SKU135,30,9.65,0.01,6.22,Express Air,Small Box
36836,C420,John,2/26/2018,3/1/2018,Medium,SKU380,43,387.99,0.08,19.99,Regular Air,Small Box
33922,C129,Bob,2/27/2018,2/27/2018,Not Specified,SKU1101,31,500.97,0.06,69.3,Delivery Truck,Jumbo Drum
16230,C708,Richard,2/27/2018,3/1/2018,Low,SKU537,2,7.31,0.09,0.49,Regular Air,Small Box
16230,C708,Richard,2/27/2018,3/1/2018,Low,SKU018,27,130.98,0.06,54.74,Delivery Truck,Jumbo Box
16230,C708,Richard,2/27/2018,3/6/2018,Low,SKU620,15,48.91,0.08,5.81,Regular Air,Small Box
16230,C708,Richard,2/27/2018,3/4/2018,Low,SKU918,40,111.03,0,8.64,Regular Air,Small Box
20386,C546,John,2/27/2018,2/27/2018,Critical,SKU843,35,1.26,0.09,0.7,Regular Air,Wrap Bag
58820,C588,John,2/27/2018,3/4/2018,Low,SKU091,24,12.2,0.01,6.02,Regular Air,Small Pack
9701,C336,Richard,2/27/2018,3/4/2018,Low,SKU427,8,12.97,0.01,1.49,Regular Air,Small Box
9701,C336,Bob,2/27/2018,3/3/2018,Low,SKU1244,9,110.99,0.04,2.5,Regular Air,Small Box
4166,C594,John,2/27/2018,2/27/2018,Low,SKU456,19,7.1,0.08,6.05,Regular Air,Small Box
47942,C322,Richard,2/27/2018,3/1/2018,Medium,SKU1079,30,599.99,0.09,24.49,Regular Air,Large Box
47942,C322,John,2/27/2018,3/1/2018,Medium,SKU547,3,5.88,0.04,3.04,Express Air,Wrap Bag
47942,C322,Bob,2/27/2018,2/28/2018,Medium,SKU1253,9,125.99,0.06,7.69,Express Air,Small Box
6272,C625,Richard,2/27/2018,3/1/2018,High,SKU170,33,14.98,0.05,8.99,Regular Air,Small Pack
6272,C625,Bob,2/27/2018,3/1/2018,High,SKU221,48,124.49,0,51.94,Delivery Truck,Jumbo Box
6272,C625,Richard,2/27/2018,3/1/2018,High,SKU1189,8,55.99,0.09,2.5,Express Air,Small Pack
6272,C625,Richard,2/27/2018,3/1/2018,High,SKU203,31,105.98,0.03,13.99,Regular Air,Medium Box
34787,C692,John,2/28/2018,3/2/2018,Low,SKU758,14,30.98,0.05,8.99,Regular Air,Small Pack
17506,C731,Bob,2/28/2018,3/4/2018,Low,SKU259,33,294.62,0.03,42.52,Delivery Truck,Jumbo Drum
738,C135,John,3/1/2018,3/3/2018,Not Specified,SKU274,7,80.98,0.04,4.5,Regular Air,Small Box
738,C135,Richard,3/1/2018,3/2/2018,Not Specified,SKU729,31,6.48,0.08,5.14,Regular Air,Small Box
36517,C429,John,3/1/2018,3/2/2018,Not Specified,SKU277,18,48.58,0.03,3.99,Regular Air,Small Box
36517,C429,Bob,3/1/2018,3/3/2018,Not Specified,SKU986,9,20.95,0.06,4,Regular Air,Small Box
24577,C715,Richard,3/1/2018,3/2/2018,Medium,SKU649,8,22.84,0.05,5.47,Regular Air,Small Box
35300,C193,John,3/2/2018,3/3/2018,Medium,SKU500,10,2.89,0.02,0.49,Regular Air,Small Box
35300,C193,Richard,3/2/2018,3/5/2018,Medium,SKU117,35,41.32,0.08,8.66,Regular Air,Medium Box
35300,C193,John,3/2/2018,3/3/2018,Medium,SKU575,13,8.95,0.06,2.01,Regular Air,Wrap Bag
19813,C460,John,3/2/2018,3/3/2018,Critical,SKU1249,29,45.99,0.05,2.5,Regular Air,Small Box
1600,C473,Bob,3/2/2018,3/4/2018,Medium,SKU135,32,9.65,0.1,6.22,Regular Air,Small Box
1600,C473,John,3/2/2018,3/3/2018,Medium,SKU643,36,4.98,0.04,7.44,Regular Air,Small Box
27236,C014,Richard,3/2/2018,3/3/2018,High,SKU637,20,19.98,0.04,5.86,Regular Air,Small Box
4359,C438,John,3/2/2018,3/4/2018,Critical,SKU897,21,10.9,0.09,7.46,Regular Air,Small Box
2914,C514,Bob,3/2/2018,3/3/2018,Medium,SKU659,3,18.97,0.09,9.54,Regular Air,Small Box
55424,C785,Richard,3/2/2018,3/4/2018,Medium,SKU193,6,1.76,0.04,4.86,Express Air,Small Box
34599,C388,Bob,3/3/2018,3/7/2018,Low,SKU121,26,7.7,0.08,3.68,Regular Air,Wrap Bag
34599,C388,Bob,3/3/2018,3/7/2018,Low,SKU680,29,30.98,0.05,17.08,Regular Air,Small Box
47169,C243,John,3/3/2018,3/4/2018,Medium,SKU1174,15,65.99,0.06,5.26,Regular Air,Small Box
11429,C358,John,3/3/2018,3/7/2018,Low,SKU393,39,10.98,0.01,5.14,Regular Air,Small Box
11429,C358,John,3/3/2018,3/5/2018,Low,SKU232,46,400.98,0.06,42.52,Delivery Truck,Jumbo Box
43271,C104,John,3/3/2018,3/4/2018,Medium,SKU734,2,2.6,0.03,2.4,Regular Air,Wrap Bag
44064,C746,Richard,3/3/2018,3/5/2018,Medium,SKU589,43,11.34,0.07,11.25,Express Air,Small Box
44064,C746,Bob,3/3/2018,3/6/2018,Medium,SKU750,23,11.66,0.05,8.99,Regular Air,Small Pack
8101,C514,Bob,3/4/2018,3/6/2018,Medium,SKU031,35,95.95,0.04,74.35,Delivery Truck,Jumbo Drum
8101,C514,John,3/4/2018,3/6/2018,Medium,SKU808,15,34.58,0.1,8.99,Regular Air,Small Pack
27712,C709,Bob,3/4/2018,3/11/2018,Low,SKU653,20,12.28,0.08,4.86,Regular Air,Small Box
52193,C547,Bob,3/5/2018,3/7/2018,Not Specified,SKU514,1,2.88,0.04,0.5,Express Air,Small Box
52193,C547,Richard,3/5/2018,3/7/2018,Not Specified,SKU802,47,2.94,0.07,0.96,Regular Air,Wrap Bag
46855,C199,Bob,3/5/2018,3/6/2018,High,SKU205,32,1.68,0.04,0.7,Regular Air,Wrap Bag
8870,C505,Richard,3/5/2018,3/6/2018,Not Specified,SKU629,15,30.98,0.07,5.09,Regular Air,Small Box
54692,C761,John,3/5/2018,3/5/2018,Medium,SKU794,16,2.78,0.05,0.97,Regular Air,Wrap Bag
54692,C761,John,3/5/2018,3/7/2018,Medium,SKU1156,27,115.99,0.09,8.99,Regular Air,Small Box
26852,C379,Richard,3/6/2018,3/8/2018,Critical,SKU626,2,4.98,0.06,6.07,Regular Air,Small Box
43329,C242,Richard,3/7/2018,3/10/2018,Medium,SKU273,42,59.98,0.09,3.99,Regular Air,Small Box
56610,C415,John,3/7/2018,3/7/2018,Medium,SKU989,20,43.22,0.08,4,Express Air,Small Box
55269,C004,Bob,3/7/2018,3/8/2018,Medium,SKU680,1,30.98,0,17.08,Regular Air,Small Box
14147,C745,John,3/7/2018,3/10/2018,Not Specified,SKU362,8,41.94,0.03,2.99,Regular Air,Small Box
14147,C745,John,3/7/2018,3/8/2018,Not Specified,SKU647,16,4.28,0.08,6.72,Regular Air,Small Box
14147,C745,John,3/7/2018,3/9/2018,Not Specified,SKU670,45,4.28,0.09,5.74,Regular Air,Small Box
58720,C564,John,3/7/2018,3/7/2018,Not Specified,SKU421,43,52.4,0.02,16.11,Regular Air,Small Box
58720,C564,Bob,3/7/2018,3/8/2018,Not Specified,SKU688,6,30.98,0.02,8.74,Express Air,Small Box
19329,C517,Richard,3/7/2018,3/9/2018,Not Specified,SKU201,37,7.96,0.07,4.95,Regular Air,Small Box
19329,C517,Bob,3/7/2018,3/8/2018,Not Specified,SKU1220,6,45.99,0.03,4.99,Regular Air,Small Box
9568,C393,Bob,3/7/2018,3/9/2018,Not Specified,SKU305,46,76.72,0,19.95,Regular Air,Large Box
13121,C793,Bob,3/7/2018,3/8/2018,High,SKU1028,36,30.98,0,6.5,Regular Air,Small Box
13121,C793,Bob,3/7/2018,3/10/2018,High,SKU1251,28,205.99,0.07,8.99,Regular Air,Small Box
46949,C542,Richard,3/7/2018,3/8/2018,High,SKU1011,37,8.46,0.03,3.62,Regular Air,Small Pack
3908,C240,Bob,3/8/2018,3/8/2018,Medium,SKU1162,8,115.99,0,2.5,Regular Air,Small Box
14406,C146,Richard,3/8/2018,3/10/2018,Medium,SKU1090,37,150.98,0.07,13.99,Regular Air,Medium Box
14406,C146,Bob,3/8/2018,3/10/2018,Medium,SKU966,20,20.98,0.06,53.03,Delivery Truck,Jumbo Drum
14406,C146,John,3/8/2018,3/10/2018,Medium,SKU1198,35,85.99,0.1,0.99,Express Air,Wrap Bag
28482,C365,Bob,3/8/2018,3/10/2018,Critical,SKU187,22,5.08,0.03,3.63,Regular Air,Wrap Bag
28482,C365,Richard,3/8/2018,3/8/2018,Critical,SKU647,40,4.28,0,6.72,Regular Air,Small Box
896,C253,John,3/8/2018,3/8/2018,Critical,SKU408,50,24.92,0.01,12.98,Regular Air,Small Box
12736,C335,Bob,3/8/2018,3/15/2018,Low,SKU135,2,9.65,0.01,6.22,Regular Air,Small Box
43367,C038,John,3/9/2018,3/12/2018,Critical,SKU729,3,6.48,0.08,5.14,Regular Air,Small Box
43367,C038,Richard,3/9/2018,3/10/2018,Critical,SKU873,16,8.34,0.04,2.64,Express Air,Small Pack
43367,C038,Richard,3/9/2018,3/9/2018,Critical,SKU953,18,64.65,0.01,35,Regular Air,Large Box
31682,C130,Richard,3/9/2018,3/18/2018,Low,SKU305,42,76.72,0.09,19.95,Regular Air,Large Box
48263,C022,Richard,3/9/2018,3/10/2018,Medium,SKU642,28,5.98,0.1,7.5,Regular Air,Small Box
48263,C022,Bob,3/9/2018,3/10/2018,Medium,SKU546,25,5.68,0.07,1.21,Regular Air,Wrap Bag
44897,C439,Bob,3/9/2018,3/11/2018,High,SKU553,11,7.28,0.07,11.15,Regular Air,Small Box
47909,C217,Bob,3/9/2018,3/9/2018,Medium,SKU643,38,4.98,0.07,7.44,Regular Air,Small Box
47909,C217,John,3/9/2018,3/10/2018,Medium,SKU871,22,10.23,0.07,4.68,Regular Air,Small Pack
47909,C217,John,3/9/2018,3/11/2018,Medium,SKU1184,48,20.99,0.08,0.99,Regular Air,Wrap Bag
21735,C474,Richard,3/9/2018,3/11/2018,Not Specified,SKU149,23,9.98,0.04,12.52,Regular Air,Small Box
21735,C474,Richard,3/9/2018,3/12/2018,Not Specified,SKU1223,14,155.99,0.02,8.99,Regular Air,Small Box
52098,C199,Richard,3/10/2018,3/10/2018,Medium,SKU073,19,39.06,0,10.55,Regular Air,Jumbo Drum
4737,C657,Bob,3/10/2018,3/11/2018,Not Specified,SKU547,49,5.88,0,3.04,Regular Air,Wrap Bag
24993,C086,John,3/11/2018,3/13/2018,High,SKU1189,36,55.99,0.09,2.5,Regular Air,Small Pack
1412,C131,Richard,3/12/2018,3/14/2018,Not Specified,SKU531,13,3.69,0.1,0.5,Express Air,Small Box
1412,C131,John,3/12/2018,3/14/2018,Not Specified,SKU850,21,4.71,0.05,0.7,Regular Air,Wrap Bag
40804,C069,Richard,3/12/2018,3/14/2018,Medium,SKU042,36,122.99,0.06,70.2,Delivery Truck,Jumbo Drum
42884,C555,John,3/12/2018,3/12/2018,Not Specified,SKU232,29,400.98,0.04,42.52,Delivery Truck,Jumbo Box
2149,C480,Richard,3/12/2018,3/16/2018,Low,SKU133,4,9.38,0.01,4.93,Regular Air,Small Box
15234,C757,John,3/12/2018,3/13/2018,Not Specified,SKU1243,21,125.99,0.1,8.99,Regular Air,Small Box
15234,C757,John,3/12/2018,3/13/2018,Not Specified,SKU1224,12,125.99,0,8.08,Express Air,Small Box
33632,C021,Richard,3/13/2018,3/14/2018,Critical,SKU1169,8,115.99,0.06,5.26,Regular Air,Small Box
7938,C130,John,3/13/2018,3/14/2018,Medium,SKU809,34,9.93,0.05,1.09,Regular Air,Wrap Bag
7938,C130,Richard,3/13/2018,3/15/2018,Medium,SKU599,23,5.98,0.04,7.15,Regular Air,Small Box
29957,C205,Bob,3/13/2018,3/14/2018,Critical,SKU617,31,48.04,0.07,7.23,Regular Air,Small Box
29957,C205,Bob,3/13/2018,3/14/2018,Critical,SKU037,28,95.98,0.08,58.2,Delivery Truck,Jumbo Drum
47554,C389,Bob,3/13/2018,3/13/2018,Low,SKU038,9,50.98,0.08,14.19,Delivery Truck,Jumbo Drum
47554,C389,Bob,3/13/2018,3/20/2018,Low,SKU189,47,7.59,0.01,4,Regular Air,Wrap Bag
43936,C128,Bob,3/13/2018,3/14/2018,Critical,SKU749,42,15.94,0.08,5.45,Regular Air,Small Pack
7938,C130,Richard,3/13/2018,3/15/2018,Medium,SKU036,16,135.99,0.1,28.63,Delivery Truck,Jumbo Drum
51524,C602,John,3/14/2018,3/15/2018,Medium,SKU936,16,167.27,0.07,35,Regular Air,Large Box
51524,C602,Bob,3/14/2018,3/16/2018,Medium,SKU1180,20,20.99,0.06,0.99,Express Air,Small Pack
19744,C562,John,3/14/2018,3/16/2018,Medium,SKU326,41,11.97,0.09,4.98,Regular Air,Small Box
38791,C028,Bob,3/14/2018,3/21/2018,Low,SKU252,24,70.89,0.03,89.3,Delivery Truck,Jumbo Box
27077,C284,Richard,3/15/2018,3/17/2018,Critical,SKU1088,11,140.99,0,13.99,Regular Air,Medium Box
36737,C322,John,3/15/2018,3/16/2018,Not Specified,SKU1209,26,65.99,0.03,5.99,Regular Air,Small Box
43877,C241,John,3/15/2018,3/15/2018,Low,SKU962,36,16.91,0.09,6.25,Express Air,Small Box
36737,C322,Bob,3/15/2018,3/16/2018,Not Specified,SKU1059,10,99.99,0.02,19.99,Regular Air,Small Box
36737,C322,Richard,3/15/2018,3/16/2018,Not Specified,SKU805,10,3.28,0.04,4.2,Regular Air,Wrap Bag
47749,C125,John,3/16/2018,3/16/2018,Medium,SKU877,46,8.45,0.04,7.77,Regular Air,Small Pack
43972,C149,Bob,3/16/2018,3/18/2018,Low,SKU1172,12,65.99,0,8.99,Regular Air,Small Box
2084,C036,John,3/16/2018,3/18/2018,High,SKU622,16,40.99,0.01,17.48,Regular Air,Small Box
53025,C415,John,3/17/2018,3/18/2018,Critical,SKU642,32,5.98,0.09,7.5,Regular Air,Small Box
49538,C199,Bob,3/17/2018,3/21/2018,Low,SKU215,29,26.38,0.08,5.58,Regular Air,Jumbo Drum
10754,C678,John,3/17/2018,3/19/2018,Low,SKU561,7,6.48,0.09,5.94,Regular Air,Small Box
50118,C232,Richard,3/18/2018,3/19/2018,Not Specified,SKU216,19,15.23,0,27.75,Delivery Truck,Jumbo Box
44162,C410,Richard,3/19/2018,3/20/2018,High,SKU879,46,10.98,0.04,3.37,Regular Air,Small Pack
12643,C040,Bob,3/19/2018,3/21/2018,Low,SKU603,22,15.04,0.02,1.97,Regular Air,Wrap Bag
50759,C219,John,3/19/2018,3/24/2018,Low,SKU1252,46,65.99,0.1,8.99,Regular Air,Small Box
8387,C736,John,3/20/2018,3/21/2018,Not Specified,SKU414,35,31.74,0.02,12.62,Regular Air,Small Box
33283,C286,John,3/20/2018,3/20/2018,Medium,SKU228,48,218.75,0.02,69.64,Delivery Truck,Jumbo Box
30308,C303,Bob,3/21/2018,3/22/2018,Medium,SKU454,15,1.8,0.08,4.79,Regular Air,Small Box
15744,C355,John,3/21/2018,3/22/2018,Critical,SKU559,16,55.48,0.09,6.79,Regular Air,Small Box
44290,C610,Bob,3/21/2018,3/23/2018,Medium,SKU166,49,10.4,0.06,5.4,Regular Air,Small Pack
44290,C610,John,3/21/2018,3/23/2018,Medium,SKU583,28,9.06,0.01,9.86,Regular Air,Small Box
44290,C610,Richard,3/21/2018,3/23/2018,Medium,SKU728,41,6.48,0.02,5.87,Regular Air,Small Box
30374,C539,John,3/21/2018,3/22/2018,Critical,SKU273,12,59.98,0.07,3.99,Regular Air,Small Box
30374,C539,John,3/21/2018,3/22/2018,Critical,SKU1034,42,28.48,0,1.99,Regular Air,Small Pack
32641,C291,John,3/21/2018,3/22/2018,High,SKU406,18,8.85,0.05,5.6,Regular Air,Small Box
29671,C246,Bob,3/22/2018,3/23/2018,Critical,SKU773,43,34.99,0.02,7.73,Regular Air,Small Box
53060,C263,Richard,3/22/2018,3/24/2018,Critical,SKU986,36,20.95,0.1,5.99,Regular Air,Small Box
53060,C263,Richard,3/22/2018,3/24/2018,Critical,SKU557,4,9.11,0.02,2.15,Regular Air,Wrap Bag
4037,C118,John,3/23/2018,3/24/2018,High,SKU717,27,6.48,0,7.86,Regular Air,Small Box
36866,C112,Bob,3/24/2018,3/26/2018,Low,SKU887,32,210.55,0.1,9.99,Regular Air,Small Box
52135,C368,John,3/24/2018,3/26/2018,Low,SKU1058,38,99.99,0.04,19.99,Regular Air,Small Box
5830,C702,John,3/24/2018,3/25/2018,Medium,SKU100,49,40.97,0.07,14.45,Regular Air,Large Box
5414,C540,John,3/24/2018,3/25/2018,Not Specified,SKU889,14,20.98,0.1,5.42,Express Air,Small Box
44546,C790,Richard,3/24/2018,3/25/2018,Critical,SKU848,15,3.58,0.05,1.63,Regular Air,Wrap Bag
42597,C599,Richard,3/25/2018,3/27/2018,Medium,SKU983,5,4.98,0.04,4.32,Regular Air,Small Pack
18017,C084,John,3/25/2018,3/27/2018,Critical,SKU247,22,296.18,0.02,54.12,Delivery Truck,Jumbo Box
35430,C477,Bob,3/25/2018,4/1/2018,Low,SKU194,16,110.98,0.05,13.99,Regular Air,Medium Box
35430,C477,Richard,3/25/2018,3/29/2018,Low,SKU823,48,2.84,0.1,0.93,Regular Air,Wrap Bag
35430,C477,Bob,3/25/2018,3/27/2018,Low,SKU1155,31,65.99,0.08,8.99,Regular Air,Small Box
19815,C420,Bob,3/25/2018,3/28/2018,Not Specified,SKU626,33,4.98,0.03,6.07,Regular Air,Small Box
7169,C459,Bob,3/26/2018,3/28/2018,Medium,SKU094,22,20.28,0.05,14.39,Regular Air,Small Box
7169,C459,John,3/26/2018,3/28/2018,Medium,SKU1262,30,65.99,0.07,2.79,Regular Air,Small Box
27875,C555,Richard,3/26/2018,3/31/2018,Low,SKU315,5,3.48,0.1,49,Regular Air,Large Box
